rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
72,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000169,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-09 to 2026-03-09 across 1 source(s). Representative sources: Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider - crn.com,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-09,2026-03-09,crn.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxPZ1dyNWxOYWJTbVBqU2dtU0N2U3pDYXlfM2VxNUZKaDE5SnphMEdzQVdwc0NPcWxiNlBBNWNCeWJtYUZmeFEzRDZUTThCSWRySExybWxQQ21fNUFXcFM5N1hPU2o2cXQ4RzVFNG5Ic1Niaml3cFdWZ3NlcUFPUEVpcUlzcDdjdi13dTlFM3dZOGJ1MmxFd1d4cXpSRmpaVDk3d0NnS01MVnBobktHeERJeTE1Zw?oc=5,breach,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
73,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000171,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-10 to 2026-03-10 across 1 source(s). Representative sources: Ericsson breach blamed on third party vendor vishing attack - theregister.com,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-10,2026-03-10,theregister.com,https://news.google.com/rss/articles/CBMigwFBVV95cUxPRTFneExPU0UxcHFyRl82LWsyMVNVRTdJaGJ6U1dXLVdiSWhHN29jaWtZY2hmajVwWHJscHRJS1piMk15MGpNREQ2elJWZ2pFaVFabmNNOGRpS0hUNm1FRDRtTnZSTE82eDNmWC1uc3lqVXJMOHl3SHdqSHNtdFZBQnlMMA?oc=5,breach,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
74,RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000176,Critical application outage disrupts business operations,Technology,IT Operations,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2026-03-11 to 2026-03-11 across 1 source(s). Representative sources: Stryker Cyberattack: Alleged Iran-Linked Group Handala Causes Outage - Newsweek,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2026-03-11,2026-03-11,Newsweek,https://news.google.com/rss/articles/CBMif0FVX3lxTE8xUk53RXJXQWFvSFp0UXk2SFFYdEZSbC14Qm8yRTl3VFlwV0JnMDRhbzZHelFmRzBaR3RQdXJjb1VvS2ExRGk3UUZ1R0hLNEk3VVJKSkZTdEFwUWdETEp3VS14NUxnYzh0OW5nM256UnpETmdUWUh6bW9XUTNxc0k?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in IT Operations.
75,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000182,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: Shopify Blames a Compromised Third-Party App for Data Leak - eSecurity Planet,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,eSecurity Planet,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBQcnNKYXJMUmRkdHVDTGVhV2ZlalZ3SkpkQjhkbGVkU0dDRjIwU3FVR1kzSDNHblltS2YxYWNkZF9UNGdRc01HSGlIdjFUNG1Ha2JXd1U1anRLTEt0bi1xLXhfSVlxanVY?oc=5,leak,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
76,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000200,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-19 to 2026-03-19 across 1 source(s). Representative sources: Deaconess patients' sensitive data stolen in vendor breach - Courier & Press,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-19,2026-03-19,Courier & Press,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPOUlydXo3bzlTVHluc3RXYjdSRFZVRk4xalZjbW9vdEZzZWt5N2V2Qjl0YWlxUVNsMHFLbkNYbTR5aTBiNlJyOXhwY1VleFJuNG16cDdNTUlQQTByNFFfdGl3QXQ5SU9MaWVZdFlGcWZUN0dkZEN4QTU5eTdQdDdPdjVuTzBodEY2YXd4RXMzeWNTZXVUT2FkWGJReXBsMHhmTVAzU3B3elJ5Q0V1NjZPYWhmX3l6bDlMVFJLMXdHRVFLSVp5dHBLekxZUjNFWFg3R05fVHc1d2ZwY0tTOXZXYkF4OG1hTE5BcWtrZjd4Yl9lTjNVdVR4X0UwTG1WQQ?oc=5,breach,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
77,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000202,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-23 to 2026-03-23 across 1 source(s). Representative sources: Crunchyroll Data Leak: User Info Exposed in Possible Hack - SQ Magazine,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-23,2026-03-23,SQ Magazine,https://news.google.com/rss/articles/CBMickFVX3lxTE9JN3BFak1OMTNPM01BMEtSQzNzLUMwemY0MlpSdUlmN0JMNnMyVGJGYlphV2hCWlNwaDRPa1p2N0kxLXpBVkNsTTVhdzVzMVpzWVJMREpwa2FLY3dLeFFpWDNrMnEzbG1FbjRwQ1R6ZU5Qdw?oc=5,"exposed,leak",,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
78,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000033,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Low,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-09-02 to 2025-09-02 across 1 source(s). Representative sources: The impact of the Salesloft Drift breach on Cloudflare and our customers - The Cloudflare Blog,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2025-09-02,2025-09-02,The Cloudflare Blog,https://news.google.com/rss/articles/CBMic0FVX3lxTFBVV0N1SGFLbjR4Rm1CRkNwcHJ3S1ZkaWdnNGMtNjQ2YTVHQ1lyeEhUS210clhCS3JUR0ZzZzJhQ01HNDQ1dUw2OEZPTTgyVDJpUTNXTE10V1NIeWhtZG1FNTVtbUFnb0FScXVFNUUtMkNwLU0?oc=5,breach,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
79,RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000034,Critical application outage disrupts business operations,Technology,IT Operations,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2025-09-17 to 2025-09-17 across 1 source(s). Representative sources: Jaguar Land Rover cyberattack deepens, with prolonged production outage, supply chain fallout - Industrial Cyber","OUTAGE_APPLICATION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-09-17,2025-09-17,Industrial Cyber,https://news.google.com/rss/articles/CBMizgFBVV95cUxPRUYtX3hOZElrRk9ibEgybzVRR2prbDhndGl4VkYtQWU1OHlVeGdZNFFTMl9sMlZwVGlLdGlTRmk1bmdYVm1tbEdreFRqX0RkUzcwMWhhc1cxRzJaYmxtYzdHOGh4dnUtenVIU2dlM1dfQk1WdGQ0RlJVU2d6aVRlc05HZ1E3cExRTHlTUGZvX2JmYWRpaFlQTVFNeUlZNHVhenp5bFlwWVkxY0htLWg2dWtlQjYwVGpiMm9rb1ZzZGhaSE1lWGFGZVA4dWFmZw?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in IT Operations.
80,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000048,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Low,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-15 to 2025-10-15 across 1 source(s). Representative sources: Mango says some customer information exposed in cyber incident - The Record from Recorded Future News,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2025-10-15,2025-10-15,The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9CTmJXSXhTX2lSV1BpMW9ucmZQX21hcGhfUHNGUnA2ZlpnSzU1N0hUSVlLTVhoODhYbnRMZkpaRkdncHFpbW1tdjBCTzVHTjBkQ2xfcDc2ak9pbkZsODFXNV9MZzFvZHhz?oc=5,"exposed,incident",,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
81,RISK-OUTAGE_APPLICATION-UNKNOWN-ABBB2F8E,CL-000049,Critical application outage disrupts business operations,Technology,Transportation & Logistics,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Transportation & Logistics. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS services recover after daylong outage hits major sites - CNBC | AWS services recover after daylong outage hits major sites - CNBC,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,CNBC,https://news.google.com/rss/articles/CBMikwFBVV95cUxQVXZwNS1hVFpiNGJnblBnc0dHdUxFNjlmcC1UTDVEZFpBTWlrcFU5UnMtRVV5M2dBcjBpWVRfQzRiaF9YQ3ViYm1XLXZJTkY3VGc0dzhlSW5FeUxCSVprZXlqdVJEano0NVNpNVFGNzJGcVNjT3pnSWdLLUJMSGl3UGlqOTEyVEcxMWVxNDJ0aXB2OGfSAZgBQVVfeXFMT2txVXFrT25VbW9rVldPMWtvRXp4dFJZRWppSGxicFozbk5XVmZrUXVIbjljRzlTa0VaVXZBSEYzVVlqRzBCU1liaFo2WmpmV3FvRXo1SW5QWGowaXlwY1pvX2p0c3RaeE1raUhHV0tzZjBYaDh2dmJRemlXYjJzVS1CTjlval9nTmlJWW5fbXlVWDhOOFp2UmU?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Transportation & Logistics.
82,RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000058,Critical application outage disrupts business operations,Technology,IT Operations,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS outage was not due to a cyberattack — but shows potential for ‘far worse’ damage - GeekWire,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,GeekWire,https://news.google.com/rss/articles/CBMisAFBVV95cUxOdzBqbGlicjJ2N3BUdWxTbDBWRUFTSTlobHVYUFd1bkJjY3VpUG5qTU92b3pINlYzSUxCYTFpSS16MnhkMm40bzNtVnhYbk16eFd3YUEzSnJpWFFHN3RITldKSGtjRFFUMDRybGdzdXZHZU41T014b2xONWR5NzNCcWdNZHQ1S0lKcXBnNWUyNUNob1Fyczhma3FqcXFYZXdmODdQOWVvWm5xMG1vVENudQ?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in IT Operations.
83,RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000067,Critical application outage disrupts business operations,Technology,IT Operations,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: Cybersecurity expert offers blunt verdict on AWS outage - thestreet.com,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-10-21,2025-10-21,thestreet.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxNeVNnYUttUklicWxHeGEzbGY5TldrUk1ja2FzUzFxWHUwVUh6OWNIVlBqV1J3TXBTQVY1aEVleGp1WE5qYUlMU1ZkU0N4S2ZkQmhOY3BjbFZ2dzVhd2lJSXAwcmtXbzRIM0xqWlhKZnRacVBnZFdiS1pQdWFqQ1loSEFLTUExLXoyQ1BuRXRFTlZvSGtyOFVN?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in IT Operations.
84,RISK-OUTAGE_CLOUD_REGION-CLOUD-A910EDFA,CL-000068,Cloud region outage disrupts hosted workloads,Technology,IT Operations,OUTAGE_CLOUD_REGION,cloud,8,2,4,8,,Weak,Low,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in IT Operations. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: Cause of Amazon’s prolonged cloud outage unknown, experts compare impact to coordinated cyber attack - The Straits Times","OUTAGE_CLOUD_REGION affecting cloud can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-10-21,2025-10-21,The Straits Times,https://news.google.com/rss/articles/CBMizAFBVV95cUxORFEzU21QV3BzVEpicnhpTlBiRkdyNS1DSmdSOW5nR2JJalUxRkFWWElZbEdrWXNFRUlMYkVSSm16Ukc5MkRNdF9NSnJJd2dQbExkZGQtdHk2cDB0QXRSa0VJLWhYQWF5bVQwMWxjRmhLMEkzQjB5Q084cThLOGlGUnA1WXI2OXF4a1ZzNmNPNGF2dmYwbDVHcU9sZC1oQllDZWh2c3pPcUdvZGZWanBqZVdwZmlVazRpTU9uWG52Zm85VDItX1o1TTUtbEI?oc=5,outage,,OUTAGE_CLOUD_REGION affecting cloud in IT Operations.
85,RISK-OUTAGE_APPLICATION-UNKNOWN-70AF3F82,CL-000069,Critical application outage disrupts business operations,Technology,Distribution Operations,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Distribution Operations. Evidence window: 2025-10-22 to 2025-10-22 across 1 source(s). Representative sources: AWS outage disrupts logistics platforms - Transport Intelligence,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2025-10-22,2025-10-22,Transport Intelligence,https://news.google.com/rss/articles/CBMiekFVX3lxTE44bldQaDNubHVYck9FcTRxZ0NObUtnS0s2UHVDalpwZEhwbWVJNmVkcVRSMWtaU0dCTk84c0REbUdPemhCUmhFQVgxRV94TjJ1ODVYRGw4alNRNnZZaGRIeERDV3JpMk1ITVFNNk1FaGt1NzIzTmF6S19n?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Distribution Operations.
86,RISK-OUTAGE_APPLICATION-ENDPOINTS-1DB2018D,CL-000070,Critical application outage disrupts business operations,Technology,Distribution Operations,OUTAGE_APPLICATION,endpoints,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting endpoints in Distribution Operations. Evidence window: 2025-10-24 to 2025-10-24 across 1 source(s). Representative sources: PepsiCo reduces downtime and costs, cuts device build time by 50% with Intune - Microsoft","OUTAGE_APPLICATION affecting endpoints can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2025-10-24,2025-10-24,Microsoft,https://news.google.com/rss/articles/CBMigAFBVV95cUxOcU9ma0JZaWo0SVdINVhDVS1SN2FRbDlLbTl4WVhkMDlEbUNhQWVwTlh4eTRGekpheVhwU0RHek1ud0dWdkM4VUNleDdFcmE0MlZKa0FDZXBKSEVZQUNIOXFXU2hfb2lnb0hXSXVGcXFQU19wSk9VdXBxajhsUEN5bA?oc=5,downtime,,OUTAGE_APPLICATION affecting endpoints in Distribution Operations.
87,RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000072,Critical application outage disrupts business operations,Technology,IT Operations,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-30 to 2025-10-30 across 1 source(s). Representative sources: Microsoft Azure outage in Australia not due to Cyber Attack - Cybersecurity Insiders,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-10-30,2025-10-30,Cybersecurity Insiders,https://news.google.com/rss/articles/CBMioAFBVV95cUxOdVNYUGVHRGFkbE1MaDQ3QkFDOXdTa3AtRUxIVTh3dHBwQmtIX2M1UU9zQTJiSFNDVUExWTJoUy1kcFdaMzFNN3dXdmh3NmpkVXh2ZEhycUZIenF0N1FKRk9Ec1piQUVRa0FTWTBZaG55d1J1SjAyT0xYbktlU1ItVlBaYXE1cXpxd0lfOW1tLUtkalA5T2NwTEdOaUk4cWhv?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in IT Operations.
88,RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000084,Critical application outage disrupts business operations,Technology,IT Operations,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2025-11-19 to 2025-11-19 across 1 source(s). Representative sources: Lesson from the Cloudflare outage: Don’t jump to conclusions about external threats - SC Media,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-11-19,2025-11-19,SC Media,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNczdVSWNFVFBzenllZUZTQUk3d1p1NzBlYkJzQmdQZ2ZiQWNjSUtjRl82bGR4dDVSaFlGdllWcDVZbnR1RkN1SGRpWGk4MHBLVFlOeHg5d2dtcHpFRnh6dERPV1NTMVByS1piUEI1NkhPQ1RLYk5VVTFfYVZ2WWRrRlIwamFQMG5Vanh0SlZrbG5BdEhraFpNa0x6ckhFV0kyelJoZ25ZUVh6YWtUVFAyX0FYV3VRUTJn?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in IT Operations.
89,RISK-OUTAGE_APPLICATION-UNKNOWN-ABBB2F8E,CL-000098,Critical application outage disrupts business operations,Technology,Transportation & Logistics,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Transportation & Logistics. Evidence window: 2025-12-05 to 2025-12-05 across 1 source(s). Representative sources: Cloudflare reports issues with dashboard and related APIs, weeks after major outage - Data Center Dynamics","OUTAGE_APPLICATION affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2025-12-05,2025-12-05,Data Center Dynamics,https://news.google.com/rss/articles/CBMixAFBVV95cUxNU2N2Y1RHbVk4R3lJZ1poWXJnWWxaZ3RwRmtpb3BlM2oxbDBOQ0lXXzBGTGJGSFdwNkxhRDYtM0pKLUxtdFhXTFVHd05SZXcyc1RIS19tVHVvWkZialB4M3dFUFIzNXNOLXp5ZWVXY0Q4WDN5bWhta3k4VWdwaTI1Q1ozdG9ZNlppSWJPbGVRQW5sZGJaNnJyZ3MzWHhtR2tHWFM3UG52NDBNZU4ycUFvcjdObEg2TFkydFZON0NMOFJDMFlx?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Transportation & Logistics.
90,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000106,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Low,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,"Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-01-06 to 2026-01-06 across 1 source(s). Representative sources: Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra | Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra","SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-01-06,2026-01-06,JD Supra,https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
91,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000107,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Low,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,"Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-01-06 to 2026-01-06 across 1 source(s). Representative sources: Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra | Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra","SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-01-06,2026-01-06,JD Supra,https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
92,RISK-REGULATORY_ENFORCEMENT-UNKNOWN-7B3945EE,CL-000110,Regulatory enforcement action increases compliance exposure,Regulatory,Compliance & Governance,REGULATORY_ENFORCEMENT,UNKNOWN,8,2,4,8,,Weak,Low,False,,Perform gap assessment against applicable requirements | Document evidence and controls,ISO22301; NIST 800-53 (as applicable),Risk signal (Weak): REGULATORY_ENFORCEMENT affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-01-12 to 2026-01-12 across 1 source(s). Representative sources: Swift Logistics rebrands with full regulatory compliance - Vanguard News,"REGULATORY_ENFORCEMENT affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2026-01-12,2026-01-12,Vanguard News,https://news.google.com/rss/articles/CBMimAFBVV95cUxNNEpMdzNGcTNfUFE5UW5HbEI5aDRreUVsWnpoQ2M0NUtDRnpyZnp4Wm85NEFBenJVbC1vcTRiQzdJQ2pWeUtiQTh0R3hYdng1bkRLeVFIOFl6dnNWM0JNNHIyaTkwaVlidHY3MVZSVW1tS21STGxYTHgxcElSVEZvX21kUkVQaHdHSjZIMUJqYVZXNVVCWTBCS9IBngFBVV95cUxPQjVQSUpucUw1Z19IR3NmTTJHdjdickhLSndDRU9hV2pnRDBEZk5RaEt3bmJBTUlLSm4yOG5VcDRhb3hmZUx6Q05mTlBVVWcwckJYYXpFaFU4UlNSbWlnS2Z4TnlGVkRXVzBKQ3J6QmI5MV9kT05iRjF0VEFxZXZ1c2g0Y25NRlVXal9LVWhFRW5UTkNhb0lxZG45NFl1dw?oc=5,,,REGULATORY_ENFORCEMENT affecting UNKNOWN in Compliance & Governance.
93,RISK-OUTAGE_APPLICATION-UNKNOWN-ABBB2F8E,CL-000111,Critical application outage disrupts business operations,Technology,Transportation & Logistics,OUTAGE_APPLICATION,UNKNOWN,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-01-14 to 2026-01-14 across 1 source(s). Representative sources: Verizon outage leaves millions without basic connectivity [Update] - Android Police,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-01-14,2026-01-14,Android Police,https://news.google.com/rss/articles/CBMiYEFVX3lxTE8tZ1d3eG92NmNWdjllTVBUTFBHenA4b3FRbXJuT09IdFphS29NY0RUbGFpOWkyb3Z0MmJ5NmdQLVN6WS1TTE9abjNLYlhldGRZbTFHMlRtcGp0SVZCTlZXNw?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Transportation & Logistics.
