rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
68,RISK-SECURITY_RANSOMWARE-SYSTEMS-400317AB,CL-000025,Ransomware disrupts operations and recovery capabilities,Cyber,Supplier Integration,SECURITY_RANSOMWARE,systems,10,2,5,10,,Weak,Low,False,,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting systems in Supplier Integration. Evidence window: 2025-07-10 to 2025-07-10 across 1 source(s). Representative sources: Ingram Micro Restores Systems Impacted by Ransomware - SecurityWeek,"SECURITY_RANSOMWARE affecting systems can disrupt Supplier Integration, causing operational delays and recovery complications.",1,2025-06-13,2025-06-13,www.trendmicro.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxPcDlGRTBPOC1JVXB1UGVJNERDUjV0Ukx6MHRkaDR3cFdYZmNMVzZqTmd2MTlzSkNBWFpzZmc1ZTNEd3FUaXZmY0tlZG9aTGVQWlZsdzdndV9rdkw3M0RGdTMzeGl4Q096aHRqVWZwbEROamZpazZqZnRHQUxnb003MDdoaTZmYm05XzZsc0paRWdzLXJ6TnZHXzB4ek9sVHM?oc=5,ransomware,,SECURITY_RANSOMWARE affecting UNKNOWN in Security Operations.
69,RISK-UNKNOWN-CLOUD-24D5C319,CL-000116,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,cloud,9,3,3,9,,Weak,High,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting cloud in Network Infrastructure. Evidence window: 2026-01-25 to 2026-01-25 across 1 source(s). Representative sources: Network Packet Loss & Latency Monitoring on Roblox Cloud - Roblox,"UNKNOWN affecting cloud can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2026-01-06,2026-01-06,Kent Online,https://news.google.com/rss/articles/CBMitgFBVV95cUxQVHdoc0RPNE82X3h0UzkteUxTbFpEbkEtR1JpOEE1RjFNblZHX2ZRUUxmaXdaN3d2VWdjcVhXTW4xVlIzRzZqTnl5NTRnX09BcnJzbHlyazdDQkNIZThNODY5YjJqbVgxeUF1ZUhHb05YM1otMi1Pclo1X1ZoOXRqVVNXT01IaUVmWktUWjU0d0J0VEdnbXE1VTRXU2FZeFhWS2llcjk0QU8xR3Q5MjRxSkNLVTJBdw?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
70,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000085,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-20 to 2025-11-20 across 1 source(s). Representative sources: Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2025-11-05,2025-11-05,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxNMFU4VXJ6T0l6VGRhalUwY3hYc1I1VDdfcmYtMjIwZGdCNHdBNTV2YWhZRl9hNDdZSTVfS3FKZUFQZDBaN3FrLVEySFM0MTRBSkdtdG1jVEhmUnA1X09QcmloUm84Yy1oWEY4cWxINGdiOGxOYzlzaGVHY285S2lXSVVPcnVzTjBLQU11V1dmTzhzek44TjVpOE1qWFllSnpWemIyaVV5eE5GaEIzSlhTQTZHanM?oc=5,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.
71,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000130,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,"Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-17 to 2026-02-17 across 1 source(s). Representative sources: Canada Goose Data Breach: ShinyHunters Leak Exposes 600,000 Customer Records via Third-Party Payment Processor - Rescana","SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-01-20,2026-01-20,Fierce Network,https://news.google.com/rss/articles/CBMihAFBVV95cUxOXzRGZjdYTHNqcU1WOGdhSHgtWngxNmc2MTgxT0ltTGpETVZINjdjWU1paDhJOXFsckp5ZXlWTzdjS0JCbDI1ZF9CajV0MXU3Y0ZNU0pMbjV2Z2N3VWduUk5odlRSXzZSV1NnVzFmUkZaQVpINFM1eHotS2ZDalRrTTlrOFA?oc=5,outage,,OUTAGE_NETWORK affecting network in Network Infrastructure.
72,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000133,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-18 to 2026-02-18 across 1 source(s). Representative sources: Adidas investigates third-party data breach after criminals claim they pwned the sportswear giant - theregister.com,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-01-25,2026-01-25,Rescana,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObGJfeUtVOXBteXdRb3pnNmlqcE54T3JZV3ZnX3NvX1JWQmJzR1VWSVAzRU9xS3c4SmQ2d1dPaUtMZ0pIWEVILTgxNGxVeHg2b0stZGRfalZSVnpTdjI4X2dEd2JBZnlRSDZFY2R2Um8xWnU2bWtrcHRya3JTRHlPMmE1MFRtU3FyaFY1SGo3eFdKQ1VUcTFGdmZaa1JTSWFqWnRtd0NsdzZEeGhWbW5semFvWUozQi1WTlhzcXM2MzhvZGw4UEl4VA?oc=5,incident,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
73,RISK-OUTAGE_CLOUD_REGION-REGION-3FF9228B,CL-000141,Cloud region outage disrupts hosted workloads,Technology,Physical Infrastructure,OUTAGE_CLOUD_REGION,region,8,2,4,8,,Weak,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting region in Physical Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: AWS UAE data center hit by outage following military strikes across the region - TechRadar,"OUTAGE_CLOUD_REGION affecting region can disrupt Physical Infrastructure, causing operational delays and recovery complications.",1,2026-02-03,2026-02-03,cyberpress.org,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBLazl5ZFdiMThPZHZvV3VTS1ZaZ3hWU2tPeWlIX1dtM2N0M3FGWGpUSTdBQlRIN000MDVRWDc0Ty1jZ3FnQlFjNnUzTVRiNkFrajl5RFA3akpxWVhJUkFEYg?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
74,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000148,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-04 to 2026-03-04 across 1 source(s). Representative sources: Third-Party Data Breach at Online DIY Firm ManoMano Affects Nearly 38 Million People - CPO Magazine,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-02-18,2026-02-18,CFO Dive,https://news.google.com/rss/articles/CBMifEFVX3lxTE45bEV3U0UtblBSenpHZWRpVDhfOFdBRzRGdHV4LU5nQUNXZENLVUhuTmF4cFZMNklNY1N6VjdWZTNkSEw4Y3hCQ1FJV01CV09pMF9jRzhhVkpHbUluck12SjNpZUVwQW9iWFJOaFdVcHRlU3BoUXo3X0Z2VTI?oc=5,,,UNKNOWN affecting erp in Order Processing.
75,RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000153,Critical application outage disrupts business operations,Technology,Distribution Operations,OUTAGE_APPLICATION,applications,8,2,4,8,,Weak,Medium,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Distribution Operations. Evidence window: 2026-03-07 to 2026-03-07 across 1 source(s). Representative sources: Signs of Widespread Software Outage Revealed in June Inventory Data - Cox Automotive Inc.,"OUTAGE_APPLICATION affecting applications can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2026-02-25,2026-02-25,BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBKcXZ0ZE95cEZxU0RNUUlvZXB1S3VTTXRxTndjZHBOV29mYTZBaWZ6WnBFQTQ4OEVMeUJHeEFBUHNfMEV3XzRJZExuNzZXOUQzVU40UGFjb0dqZ2Fp?oc=5,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.
76,RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000154,Critical application outage disrupts business operations,Technology,Distribution Operations,OUTAGE_APPLICATION,applications,8,2,4,8,,Weak,Medium,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Distribution Operations. Evidence window: 2026-03-07 to 2026-03-07 across 1 source(s). Representative sources: Used-Vehicle Inventory Decreased Month Over Month as Software Outage Slows Sales and Reporting - Cox Automotive Inc.,"OUTAGE_APPLICATION affecting applications can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2026-03-01,2026-03-01,The Friday Times,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNakpEY3ByQ1VVT0xkVllCYlhFWEozaFdQSm5PUDk5d3pFdWkyUWdSbjlZSmUtNEZrODRaZldaUUtTQ1UtSHpEczBiYVl2Y1BpR2tlZjFxd1pPNmtYaWxYNkdPbmROX25qTDVzYUtIWHlWMVc1Uy1TaFkxbU1YQjJ1TkRDU1VvUU5wWVNodWFXU3FQMEF2SnExUGV5RGMtOEVLQzZQdWtrWFJuemNzY1lDdnh3VW5XWTBqMnowNnNXU2U1eF9EcFBxQ0ZKdndyTkVGdHc?oc=5,,,UNKNOWN affecting systems in Order Processing.
77,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000156,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-10 to 2026-03-10 across 1 source(s). Representative sources: Ericsson Data Breach Exposes Third-Party Service Risks - Cyber Magazine,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-02,2026-03-02,Fierce Pharma,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZkZST0NFeENMdXF6TzlnSmlkMUxPVm1VaTVDZmpGc0d5bXhzaXI0eVItOWVyeFVLdTdPREV1T3c4T0dUMUhCNnVEeXFMTjFIdUd0b1puRF8tOGhtYVZIU2F1RXNoakQzMXNTYVZWZEdVZ1k5U0lTNFpaTUZHQldwSzItRS1MbmJDdW51NHA3aldtcThIYzhEMGh2RFVoV0E?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
78,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000180,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-01 to 2026-04-01 across 1 source(s). Representative sources: Nissan says stolen data came from third-party vendor after hacking group claims breach - The Record from Recorded Future News,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,VoxUkraine,https://news.google.com/rss/articles/CBMic0FVX3lxTE9CSTREZHFEcmhjV3NkZF9seDRxa3Y5WUY0aVRYalhPSDdZQWhuT1BVQ2IzSU1hMUtQdWUxY0NYek5RLWtKOFZjWFNvb004SU5PQ2JVUG93bjlnQWNadE0wZzRmdnh6bVZIUTJoWDFEa0VsdkE?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
79,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000197,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-22 to 2026-04-22 across 1 source(s). Representative sources: Citizens Bank customers’ personal information compromised in data breach - WPRI.com,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-27,2026-03-27,FOX 2 Detroit,https://news.google.com/rss/articles/CBMiogFBVV95cUxQTmlvNVNwUEpHWmpsYWMtMHpicGlWaGJwaTg0aVctTjRxRjI5S1ZFLWxodngzT0VCRV9Pd3FmVXl4TUJrMUhhanQ1QkxmQTg5d1AtSWlja2NnVzA4Vndyblo2VXJVQXREWHFTYVBPNi10dFBjU25qeVJCSnpiV00yUVV4YWFvS0JpMV9KMDZFNktzOE9wMHJobHdVajRkWkE2OGfSAacBQVVfeXFMT05vRm54NVZPem5tYjNaY05ZSkhtdGdnUi1UcE5KM1V1RGUzTi01bVdBZjBKU1p1cDhpaHNqT0dhVDdyTWtMNzBwUkozazhTdUtMVjY5QUlVMjg5QXBjeGZXR3hVUE5Sem8wTEEzeFVmSVh0TGtsRWVZY2VpVFBiYzYxOFdTUS1TeXdxYlg1RUV0S1Y5cnJyaUtPMnVtbUNWbENwcjdtTXc?oc=5,breach,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
80,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000200,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-24 to 2026-04-24 across 1 source(s). Representative sources: Udemy Data Breach - ShinyHunters Allegedly Claims Compromise of 1.4M User Records - CyberSecurityNews,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-03-31,2026-03-31,Arab News,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBENjhuSjBfdEwxRElManlacFlhRWJLeHc5WUxaSmNfR09aVmhEQU1TTFR5SG10MFRJYlQ0UmtfbjNtVzRMaGFYVEU4UjdYY3N5OGwycG9wdFNpX29BdnNITXBNSC0?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
81,RISK-REGULATORY_ENFORCEMENT-UNKNOWN-7B3945EE,CL-000201,Regulatory enforcement action increases compliance exposure,Regulatory,Compliance & Governance,REGULATORY_ENFORCEMENT,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Perform gap assessment against applicable requirements | Document evidence and controls,ISO22301; NIST 800-53 (as applicable),Risk signal (Weak): REGULATORY_ENFORCEMENT affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-04-25 to 2026-04-25 across 1 source(s). Representative sources: Overcharging by gas-run vehicles to face enforcement action: Transport Minister - en.bd-pratidin.com,"REGULATORY_ENFORCEMENT affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2026-03-31,2026-03-31,Discovery Alert,https://news.google.com/rss/articles/CBMiggFBVV95cUxONGl2dHpJTE8wU2ZXTWplNGNXczY3NVQ2MUdjbFdRWm5STWdsUldsTHRLdnNuNkdBdVBMakFybFI2NHBlNWY0YTFHbFhSWHI2ZWpmUlZvRm5vUHhjTFlVSlczd3VUbVFsX2lEUUc0TGFXWUpQNUFSamJoQ1dRYm9FSFZB?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
82,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000213,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,SECURITY_BREACH,UNKNOWN,8,2,4,8,,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-28 to 2026-04-28 across 1 source(s). Representative sources: Third-party cyber risks emerge as weak link for banks after data breach concerns - Moneyweb,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",1,2026-04-07,2026-04-07,Beinsure,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5WX05ndEVjM2pZam1VcXlnc01QQWJub3BBSkEwbEMzWnRHRGI2N2hsYl9pcEJlbXZFOXY4U0NPb0RBb245NENBQktscU1WTGtYYW41emhZQmpmVFVyVUtiRTNOYlhqYWc?oc=5,"downtime,outage",,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.
83,RISK-OUTAGE_APPLICATION-APPLICATIONS-4C1C3243,CL-000040,Critical application outage disrupts business operations,Technology,IT Operations,OUTAGE_APPLICATION,applications,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in IT Operations. Evidence window: 2025-09-17 to 2025-09-17 across 1 source(s). Representative sources: Jaguar Land Rover cyberattack deepens, with prolonged production outage, supply chain fallout - Industrial Cyber","OUTAGE_APPLICATION affecting applications can disrupt IT Operations, causing operational delays and recovery complications.",1,2025-08-20,2025-08-20,South Dakota Searchlight,https://news.google.com/rss/articles/CBMiwwFBVV95cUxONmQwTWdCUGdadTMwSnFmX0s3WDgwUmxHWjNlRElPQ3hwVnBhMVhXSXNINXVRdXBxU2JzV1Zscnh3OTBBY0puOUR5ZUNPSlJCOVFOQ0VQUF9wSzlfamFXRE9iUmxlcEs5Nkc4Y0Rqcm5DSjdpZnFTU25meTVYeXhxanV1VVBKRDVJUmlmM1RPQTRaT19XU0E3ZVp6Y0ExaFotODlLT2p3YUJMUEdoSEd6cmRIck1MV1BzcVFiT1FTa0NRSGM?oc=5,,,UNKNOWN affecting network in Network Infrastructure.
84,RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000055,Critical application outage disrupts business operations,Technology,Transportation & Logistics,OUTAGE_APPLICATION,applications,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Transportation & Logistics. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS services recover after daylong outage hits major sites - CNBC | AWS services recover after daylong outage hits major sites - CNBC,"OUTAGE_APPLICATION affecting applications can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2025-10-02,2025-10-02,CityNews Edmonton,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOTko5S0szQ0NEMUtnUVQ2bXUzQmtBNWlqdTJ3dTAyX1FhZVByUHdmc3VWQlo1UndGOFJ6cHRibkN0bjVGZ1dWQVVHelRRVnRMTndEVnhud0NDZ0I5cDhiNU0taXJ1SHdhd1VCeFFEcEtmN3JaU0Nlb2NWeWtxUnpYcUJWd2czUlgxQ21jMU5Sa1NUVXlJVUM4SXYtNFhFbWtCR1FHUTBTb3dlMk11NTRYbnVMT3BzN3BDSGt3?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Supplier Integration.
85,RISK-OUTAGE_CLOUD_REGION-CLOUD-0785DCC0,CL-000063,Cloud region outage disrupts hosted workloads,Technology,Distribution Operations,OUTAGE_CLOUD_REGION,cloud,8,2,4,8,,Weak,Low,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Distribution Operations. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2025-10-13,2025-10-13,BleepingComputer,https://news.google.com/rss/articles/CBMiqwFBVV95cUxONjdjOXM0dTQzTmdQaFkyWllySHFNQUd0WFN1LU5saGxvMWxzNWROSzhNUm5kVUllQ0hMRGtYaFU0YkQxT29pX2ZIeG5YQld0TmVvNVNhb3NGVndwa19oV2xKY25SUW50Wnd5QlhLcVQzSzJZeThkX2YxRjFUWmlTNVBZNDNTc2JibFEwYWstcGZmeTdaY29EUFFHUnN1aGNrYmNTdG9IMFlIWFnSAbABQVVfeXFMUEZwV1ViS2hyQlJfTEhkUk1vYkVoTC1GTUFmZWVyd2hYVnZOZkVQLU5Kbk8xMGtaSGhyZ0RQTWowRVNfMTJJQW1jN2xMaE5nOTFwcUREUFdwSldmLTVvaW05eUY1WFpjWFRzTnU5cndadjJHd0lfZmdhcE9Zczk5MG5jOXlCY1VvTE41TnNlSl9ORUdXQlRjMUl4ZWZrUTY0NGVESkhLQ2FYYktCM3Z1NlU?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Identity & Access Management.
86,RISK-OUTAGE_NETWORK-DNS-1449752A,CL-000068,Network outage disrupts connectivity to critical services,Technology,Physical Infrastructure,OUTAGE_NETWORK,dns,8,2,4,8,,Weak,Low,False,,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,"Risk signal (Weak): OUTAGE_NETWORK affecting dns in Physical Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: AWS’ 15-Hour Outage: 5 Big AI, DNS, EC2 And Data Center Keys To Know - crn.com","OUTAGE_NETWORK affecting dns can disrupt Physical Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,The New York Times,https://news.google.com/rss/articles/CBMifkFVX3lxTFBpS3h1VGlaLXJxenZyTWMtWThhRFVMSWxPTTh0X3NkVFc3OFhYRWpINkRlY0hLNE1tZHprNEpvc19kT1p2SnluMUpjZHAyV0c1NVZwcXEwSlBwX3EzLXpKZXM1eWFtbm1OZkZjRHRKVWllTmFhdVpEaGN3azRRQQ?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Cloud Infrastructure.
87,RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000070,Critical application outage disrupts business operations,Technology,Distribution Operations,OUTAGE_APPLICATION,applications,8,2,4,8,,Weak,Low,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Distribution Operations. Evidence window: 2025-10-22 to 2025-10-22 across 1 source(s). Representative sources: AWS outage disrupts logistics platforms - Transport Intelligence,"OUTAGE_APPLICATION affecting applications can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,pandasecurity.com,https://news.google.com/rss/articles/CBMigAFBVV95cUxQaDUyN3BZa0VYZ1JIWXNmeTNQTkE3VGRSbzFoVEQ4cnAzNzRORHBiV3JkVTc2MGlWWHU0V3RqTmE1d1RGT29ZR0J5dUJKZ0ROdHMwMEVqLVdjQi1aTFNFWmp0M3k2RHByaDcxVl9OU2lhLUtnVl9TaXJvQWZkYkw0SNIBiAFBVV95cUxPT1VYNFFpaWw4WWtyUGMtak9aS1pIMVNiR1ZjMzFENTdiSTN1M3d3b19xR0lzYWRwU0R0eDN3R2lwanN5MXdyaHRNbk9iNTBBcVd4akR5Y2I3dHNsOXo1V2pUYjhCd0FhamR3dEhhdVpkQzl2a0c0ZjhwWEc1MjUwQWpjU2VPRmtK?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Identity & Access Management.
